UF;ESTACAO;LATITUDE;LONGITUDE;ALTITUDE;DATA;DIA;MES;CHUVA_MM;TEMP_MAX;TEMP_MIN;TEMP_MED;UMI_MAX;UMI_MIN;VENTO_MAX_MS
SP;FRANCA;-20,58444444;-47,38249999;1002,74;23/01/2021;23;1;0;29,6;19,4;24,5;68;35;8,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;24/01/2021;24;1;0;30,5;20,7;25,6;67;33;8,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;25/01/2021;25;1;0;29,9;19,4;24,65;75;30;9,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;26/01/2021;26;1;0;31;19,5;25,25;78;35;8,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;27/01/2021;27;1;0;31,1;20,4;25,75;73;31;7,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;28/01/2021;28;1;0;29,2;19,4;24,3;87;31;7,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;29/01/2021;29;1;0;30,9;19,9;25,4;67;27;8,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;30/01/2021;30;1;0;33,5;20,3;26,9;66;22;8,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;31/01/2021;31;1;7,6;33,6;18,5;26,05;90;29;8,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;01/02/2021;1;2;29,2;29;17,9;23,45;94;45;11,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;02/02/2021;2;2;3,6;30;19,8;24,9;87;39;5,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;03/02/2021;3;2;34,2;30,8;19,3;25,05;95;39;11,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;04/02/2021;4;2;18;28,4;20;24,2;93;54;6,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;05/02/2021;5;2;16;27,6;18,4;23;94;62;11
SP;FRANCA;-20,58444444;-47,38249999;1002,74;06/02/2021;6;2;3,4;27,7;19,6;23,65;94;53;9,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;07/02/2021;7;2;0;28,3;16,9;22,6;84;34;7,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;08/02/2021;8;2;7,8;26,5;15,6;21,05;92;47;13,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;09/02/2021;9;2;0,2;27,6;15,5;21,55;91;41;7,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;10/02/2021;10;2;0,6;28,2;17,2;22,7;89;44;7,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;11/02/2021;11;2;13;25,8;18,8;22,3;94;57;7,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;12/02/2021;12;2;3,6;22,8;17,7;20,25;94;69;10,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;13/02/2021;13;2;3,2;26,3;18,1;22,2;92;55;10,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;14/02/2021;14;2;0;27,6;18,6;23,1;92;54;6,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;15/02/2021;15;2;5,6;26,1;17,7;21,9;92;60;10,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;16/02/2021;16;2;0;28,7;19;23,85;94;46;6,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;17/02/2021;17;2;3,4;27,8;18,8;23,3;94;54;7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;18/02/2021;18;2;0;29;19,1;24,05;94;50;7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;19/02/2021;19;2;4,6;29,9;19,3;24,6;93;38;8,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;20/02/2021;20;2;0;31,3;19,9;25,6;68;32;7,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;21/02/2021;21;2;0;29,3;19,6;24,45;88;46;11,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;22/02/2021;22;2;5,6;28,7;19,3;24;93;48;7,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;23/02/2021;23;2;1;30,2;17,9;24,05;86;37;7,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;24/02/2021;24;2;6,2;30,7;19,6;25,15;89;33;13,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;25/02/2021;25;2;12,6;27,1;18,6;22,85;94;57;9,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;26/02/2021;26;2;15,2;24,5;17,1;20,8;94;59;9,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;27/02/2021;27;2;6,6;24,5;17,9;21,2;92;62;9,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;28/02/2021;28;2;5,2;26,8;18,2;22,5;93;43;9,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;01/03/2021;1;3;0;27,6;18,7;23,15;82;44;8,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;02/03/2021;2;3;0;27,7;19,5;23,6;76;44;7,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;03/03/2021;3;3;0;28,6;17,5;23,05;85;36;9,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;04/03/2021;4;3;7,4;28,8;19,3;24,05;90;40;12,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;05/03/2021;5;3;10,8;26,8;18,8;22,8;94;54;12,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;06/03/2021;6;3;29,4;23;18,3;20,65;94;73;10,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;07/03/2021;7;3;13,4;23,8;17,4;20,6;94;70;10,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;08/03/2021;8;3;4,6;25,7;17,4;21,55;95;59;6,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;09/03/2021;9;3;0;28,8;18,3;23,55;91;45;7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;10/03/2021;10;3;27,2;28,2;16,3;22,25;95;43;12,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;11/03/2021;11;3;0;29,2;19,6;24,4;81;45;8,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;12/03/2021;12;3;0;30,3;19,9;25,1;82;37;7,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;13/03/2021;13;3;30,8;29,3;17,5;23,4;93;48;14,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;14/03/2021;14;3;0,6;27,9;18,5;23,2;93;51;7,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;15/03/2021;15;3;0,2;29;18,1;23,55;94;39;6,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;16/03/2021;16;3;2;28,6;20;24,3;84;40;8,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;17/03/2021;17;3;0,6;28,7;19,6;24,15;82;43;7,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;18/03/2021;18;3;0;27,3;19;23,15;87;47;6,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;19/03/2021;19;3;0;28;18,1;23,05;88;46;9,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;20/03/2021;20;3;0;29,5;18;23,75;90;38;7,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;21/03/2021;21;3;0;28,1;19,3;23,7;74;39;7,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;22/03/2021;22;3;0;29,9;18,4;24,15;73;36;6,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;23/03/2021;23;3;0;29,8;20,3;25,05;72;36;5,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;24/03/2021;24;3;0;30,9;20,9;25,9;74;33;5,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;25/03/2021;25;3;0;30,6;20,1;25,35;77;34;8,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;26/03/2021;26;3;0,8;30,7;20,2;25,45;78;34;9,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;27/03/2021;27;3;21;30,4;18,1;24,25;93;36;9,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;28/03/2021;28;3;2;30,4;20,3;25,35;88;37;6,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;29/03/2021;29;3;9;29,7;18,9;24,3;87;39;9,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;30/03/2021;30;3;0;29,6;18,6;24,1;86;37;7,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;31/03/2021;31;3;0;28,4;18,4;23,4;79;42;8,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;01/04/2021;1;4;0;27,1;17,6;22,35;84;46;7,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;02/04/2021;2;4;0;28,7;16,1;22,4;70;37;6,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;03/04/2021;3;4;0;29,1;17,9;23,5;73;36;8,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;04/04/2021;4;4;0,6;29;18,2;23,6;86;42;7,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;05/04/2021;5;4;0;28;17,4;22,7;82;45;8,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;06/04/2021;6;4;8,2;23,7;18,2;20,95;93;58;8,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;07/04/2021;7;4;0;26,7;15,8;21,25;93;47;6,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;08/04/2021;8;4;0;25,8;16,3;21,05;85;44;10,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;09/04/2021;9;4;0;27,1;14,4;20,75;83;35;9,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;10/04/2021;10;4;0;26,2;16,6;21,4;69;29;7,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;11/04/2021;11;4;0;27,5;17,2;22,35;62;25;8,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;12/04/2021;12;4;0;28,4;17,6;23;60;23;5,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;13/04/2021;13;4;0;28,1;17,4;22,75;73;29;7,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;14/04/2021;14;4;0;26,5;17,4;21,95;89;46;5,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;15/04/2021;15;4;0;27,1;17;22,05;83;42;7,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;16/04/2021;16;4;2;27,3;17,9;22,6;81;40;10,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;17/04/2021;17;4;0;25,3;18;21,65;83;42;7,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;18/04/2021;18;4;9,2;25,9;16,4;21,15;94;50;14,3
SP;FRANCA;-20,58444444;-47,38249999;1002,74;19/04/2021;19;4;0;24,2;15,8;20;95;51;6,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;20/04/2021;20;4;0,2;25,6;13,6;19,6;93;36;6,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;21/04/2021;21;4;0;26,3;13,5;19,9;91;35;6,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;22/04/2021;22;4;0;26,6;13,9;20,25;89;29;7,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;23/04/2021;23;4;0;26,8;14;20,4;85;31;7,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;24/04/2021;24;4;0;27,6;15,3;21,45;67;25;8,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;25/04/2021;25;4;0;28,6;17,3;22,95;60;18;6,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;26/04/2021;26;4;0;27,7;18,2;22,95;66;32;5,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;27/04/2021;27;4;0;27,1;18,5;22,8;73;41;6,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;28/04/2021;28;4;0;27,6;16,1;21,85;80;19;6,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;29/04/2021;29;4;0;26,3;13,7;20;73;27;9,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;30/04/2021;30;4;0;26,7;14,7;20,7;79;37;9,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;01/05/2021;1;5;0;23,4;16;19,7;73;49;8,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;02/05/2021;2;5;0;25,6;14,2;19,9;72;30;7,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;03/05/2021;3;5;0;26,7;14,2;20,45;77;30;5,7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;04/05/2021;4;5;0;26,8;15,3;21,05;73;30;7
SP;FRANCA;-20,58444444;-47,38249999;1002,74;05/05/2021;5;5;0;27,8;17,3;22,55;63;26;7,1
SP;FRANCA;-20,58444444;-47,38249999;1002,74;06/05/2021;6;5;0;28;17,5;22,75;56;25;8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;07/05/2021;7;5;0;26,4;15,7;21,05;71;32;6,4
SP;FRANCA;-20,58444444;-47,38249999;1002,74;08/05/2021;8;5;0;26,8;14,6;20,7;87;36;5,8
SP;FRANCA;-20,58444444;-47,38249999;1002,74;09/05/2021;9;5;0;26,4;14,7;20,55;87;39;6,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;10/05/2021;10;5;0;25,7;15,2;20,45;77;35;7,2
SP;FRANCA;-20,58444444;-47,38249999;1002,74;11/05/2021;11;5;0;26,8;17,2;22;64;33;9,6
SP;FRANCA;-20,58444444;-47,38249999;1002,74;12/05/2021;12;5;0;26,5;16,8;21,65;69;35;7,9
SP;FRANCA;-20,58444444;-47,38249999;1002,74;13/05/2021;13;5;0;25,9;14,3;20,1;92;42;5,5
SP;FRANCA;-20,58444444;-47,38249999;1002,74;14/05/2021;14;5;0;25,6;14,1;19,85;87;36;5,8
